Name,Resonance (km),a_moon (km),n (s^-1),kappa (s^-1)
"Daphnis 91:89",134514.5919915000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 92:89",133546.1038694000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 91:90",135511.9802056000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 92:90",134536.3118125000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 93:90",133578.1006104000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 92:91",135522.7993153000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 93:91",134557.5628615000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 94:91",133609.4128566000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 93:92",135533.3853569000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 94:92",134578.3601528000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 95:92",133640.0623411000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 94:93",135543.7457813000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 95:93",134598.7180663000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 96:93",133670.0698869000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 95:94",135553.8877253000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 96:94",134618.6503806000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 97:94",133699.4554533000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 96:95",135563.8180279000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 97:95",134638.1703041000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 98:95",133728.2381809000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 97:96",135573.5432453000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 98:96",134657.2905043000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 99:96",133756.4364327000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 98:97",135583.0696659000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 99:97",134676.0231351000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 100:97",133784.0678335000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 99:98",135592.4033236000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 100:98",134694.3798626000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 101:98",133811.1493064000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 100:99",135601.5500106000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 101:99",134712.3718892000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Daphnis 102:99",133837.6971074000,136505.6196071000,0.0001224112434087000,0.0001218114712562000
"Mimas 6:2",89883.44866316000,185535.9963519000,7.716505688938000e-05,7.696286669202000e-05
